Recording timestamp,Project name,Export date,Participant name,Recording name,Recording date,Event,Event value
124411,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
124831,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,1
124957,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
124957,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1001_ITH_NEU_XX
127969,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1001_ITH_NEU_XX
127969,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
128407,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,3
128556,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
128556,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1001_ITH_SAD_XX
131315,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1001_ITH_SAD_XX
131315,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
131673,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,3
131822,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
131822,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_DFA_ANG_XX
135687,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_DFA_ANG_XX
135687,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
138177,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,2
138326,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
138326,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_DFA_DIS_XX
142365,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_DFA_DIS_XX
142365,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
143791,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,4
143938,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
143938,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_DFA_FEA_XX
147816,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_DFA_FEA_XX
147816,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
148841,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,6
148963,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
148963,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_DFA_HAP_XX
152948,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_DFA_HAP_XX
152948,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
153435,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,1
153561,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
153561,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_DFA_NEU_XX
157200,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_DFA_NEU_XX
157200,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
157607,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,3
157720,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
157720,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_DFA_SAD_XX
161865,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_DFA_SAD_XX
161865,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
164086,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,4
164224,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
164224,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_ITH_ANG_XX
168516,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_ITH_ANG_XX
168516,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
169274,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,2
169396,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
169396,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_ITH_DIS_XX
174035,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_ITH_DIS_XX
174035,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
174551,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,5
174701,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
174701,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_ITH_FEA_XX
178926,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_ITH_FEA_XX
178926,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
180210,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,3
180352,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
180352,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_ITH_HAP_XX
183857,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_ITH_HAP_XX
183857,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
184799,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,1
184991,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
184991,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_ITH_NEU_XX
189963,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_ITH_NEU_XX
189963,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
191711,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,6
191842,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
191842,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1003_ITH_SAD_XX
196174,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1003_ITH_SAD_XX
196174,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
196711,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,3
196840,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
196840,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1013_DFA_ANG_XX
200119,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1013_DFA_ANG_XX
200119,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
200548,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,2
200706,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
200706,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1013_DFA_DIS_XX
203252,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1013_DFA_DIS_XX
203252,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
203559,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,5
203692,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
203692,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1013_DFA_FEA_XX
205811,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1013_DFA_FEA_XX
205811,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
206273,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,3
206357,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
206357,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1013_DFA_HAP_XX
209023,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1013_DFA_HAP_XX
209023,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
209439,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,1
209570,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
209570,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1013_DFA_NEU_XX
212409,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1013_DFA_NEU_XX
212409,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
212760,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,3
212889,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
212889,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1013_DFA_SAD_XX
215234,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1013_DFA_SAD_XX
215234,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
216479,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,5
216634,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
216634,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1013_ITH_ANG_XX
220153,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusEnd,1013_ITH_ANG_XX
220153,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusStart,Question Slide
220835,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,KeyboardEvent,2
220979,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,ImageStimulusEnd,Question Slide
220979,EyeTrackingExperiment,07/01/2019 11:38:21,Tester1,TestSequentialMuted1,06/20/2019 18:48:47,VideoStimulusStart,1013_ITH_DIS_XX
