@relation emotion

@attribute AU1 numeric
@attribute AU2 numeric
@attribute AU4 numeric
@attribute AU6 numeric
@attribute AU7 numeric
@attribute AU9 numeric
@attribute AU12 numeric
@attribute AU15 numeric
@attribute AU16 numeric
@attribute AU20 numeric
@attribute AU23 numeric
@attribute AU26 numeric
@attribute Left numeric
@attribute Lower numeric
@attribute Right numeric
@attribute Upper numeric
@attribute class {Angry,Sad,Happy,Disgust,Neutral,Fear}

@data
0,0,0,0,0,0.35,0,0.35,0,0,0,0.35,0,0.35,0,0.35,Fear
0,0,0,0,0.73,0,0,0,0,0,0,0.73,0,0.73,0,0,Happy
0,0,0,0,0.21,0.59,0,0.36,0,0,0,0.8,0,0.57,0,0.59,Neutral
0,0,0,0,0.13,0.83,0,0.59,0,0,0,0.96,0,0.73,0,0.83,Sad
0,0,0,0,0.51,1.59,0,0.62,0,0,0,2.1,0,1.13,0,1.59,Angry
0,0,0,0,0.15,0.97,0,0.75,0,0,0,1.12,0,0.9,0,0.97,Disgust
0.18,0,0,0,0.67,0.15,0,0,0,0,0,1.01,0,0.67,0,0.33,Fear
0,0,0,0.12,0.27,0.63,0,0.35,0,0,0,1.02,0,0.62,0.12,0.63,Happy
0,0,0,0,0.15,0.18,0,0,0,0,0,0.33,0,0.15,0,0.18,Neutral
0,0,0,0,0.5,1.42,0,0.26,0,0,0,1.92,0,0.76,0,1.42,Sad
